scenario,gen,mean_pheno,var_pheno,mean_fit
both,383.0,-0.0004000000000000001,0.00020273999999999997,0.9998985673751543
both,384.0,-0.00055,0.00020459750000000003,0.999897567287873
both,385.0,-0.0011549999999999998,0.00021191597499999997,0.9998933956608155
both,386.0,-0.0017649999999999999,0.000199134775,0.9998988923973154
both,387.0,-0.00144,0.00019742640000000003,0.9999002676025649
both,388.0,-0.0018349999999999998,0.00019208277500000002,0.9999022909777955
both,389.0,-0.0014,0.00018814000000000002,0.9999049669976636
both,390.0,-0.0009649999999999999,0.00017001877500000002,0.9999145377095038
both,391.0,-0.001065,0.00017001577499999997,0.9999144367976647
both,392.0,-0.0010049999999999998,0.000178739975,0.9999101383071299
both,393.0,-0.00069,0.0001734239,0.9999130628290098
both,394.0,0.0001,0.00017308999999999998,0.9999134636660683
both,395.0,-0.00012,0.0001751856,0.9999124135348798
both,396.0,-0.00059,0.0001916519,0.999904016579175
both,397.0,-0.00041499999999999995,0.00019227777500000005,0.9999037904902811
both,398.0,-0.00030500000000000004,0.00018245697499999998,0.9999087396165395
both,399.0,0.00010499999999999992,0.00018173897500000003,0.9999091391642752
both,400.0,-0.00012000000000000006,0.0001807856,0.9999096134703096
both,401.0,0.00011999999999999999,0.00018858560000000003,0.9999057153820344
both,402.0,0.0003250000000000001,0.00020184437500000003,0.9998990430604552
both,403.0,0.0004199999999999999,0.0001835236,0.9999081636039572
both,404.0,-4.500000000000006e-05,0.00018094797500000002,0.9999095376999438
both,405.0,0.00027499999999999996,0.000187974375,0.9999059892957669
both,406.0,-0.00024000000000000003,0.00018564240000000002,0.9999071640788555
both,407.0,0.00017000000000000004,0.00019057109999999998,0.9999047174303887
both,408.0,-8.499999999999986e-05,0.00019404277500000003,0.9999029903378925
both,409.0,-0.00031000000000000016,0.00018720389999999997,0.9999063640689964
both,410.0,-3.499999999999992e-05,0.00019304877499999997,0.9999034893957964
both,411.0,0.00016499999999999997,0.000202122775,0.9998989410691934
both,412.0,0.00012999999999999996,0.00019568310000000002,0.9999021650286986
both,413.0,6.0000000000000056e-05,0.00019529639999999997,0.9999023657358355
both,414.0,-0.0004150000000000001,0.000193977775,0.9999029409387066
both,415.0,-0.000475,0.000185924375,0.999906938889508
both,416.0,-0.00026000000000000014,0.0001862324,0.9999068637413692
both,417.0,-0.0007000000000000001,0.00019301000000000002,0.9999032650233972
both,418.0,-0.0007599999999999999,0.0001868224,0.9999063136878044
both,419.0,-0.0011,0.00018599,0.9999064128381825
both,420.0,-0.000995,0.000191359975,0.9999038399868166
both,421.0,-0.00045,0.0001927975,0.9999035151896554
both,422.0,-0.0005249999999999999,0.00019597437500000004,0.9999018919095587
both,423.0,-0.00028000000000000003,0.00019042159999999996,0.9999047643936422
both,424.0,0.00030000000000000003,0.00020460999999999995,0.9998976681024752
both,425.0,0.00035000000000000005,0.0001997775,0.999900067449973
both,426.0,0.00041499999999999995,0.00019007777500000002,0.9999048905077291
both,427.0,0.00041500000000000006,0.00020417777500000004,0.9998978415315405
